SK_ID_CURR,name,birthdate,city,zipcode,street_address,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100083,Dana Turner,1966-08-12,Michellestad,01573,484 Middleton Mills Apt. 518,0,Cash loans,M,Y,Y,0,103500.0,573628.5,24435.0,463500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009657,-15406,-892,-341.0,-4176,22.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.2707661633733818,0.7071263161734994,0.5971924268337128,0.1464,0.1291,0.9861,0.8096,0.10800000000000001,0.04,0.0345,0.3333,0.375,0.0,0.1194,0.0933,0.0,0.0,0.1492,0.134,0.9861,0.8171,0.109,0.0403,0.0345,0.3333,0.375,0.0,0.1304,0.0972,0.0,0.0,0.1478,0.1291,0.9861,0.8121,0.1087,0.04,0.0345,0.3333,0.375,0.0,0.1214,0.0949,0.0,0.0,reg oper account,block of flats,0.1324,"Stone, brick",No,2.0,1.0,2.0,1.0,-2053.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100084,Joseph Miller,1969-05-20,West Connieberg,67331,475 Smith Track Apt. 757,0,Cash loans,M,N,Y,2,225000.0,495351.0,26140.5,459000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.02461,-14860,-1156,-23.0,-1072,,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.5705270507243844,0.6940926425266661,0.0165,0.0,0.9727,0.626,,0.0,0.069,0.0417,,0.0249,,0.011000000000000001,,0.0,0.0168,0.0,0.9727,0.6406,,0.0,0.069,0.0417,,0.0255,,0.0114,,0.0,0.0167,0.0,0.9727,0.631,,0.0,0.069,0.0417,,0.0254,,0.0112,,0.0,,block of flats,0.0093,Block,No,1.0,0.0,1.0,0.0,-1475.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
100085,Vanessa Welch,1915-01-22,Lake Sarahton,84787,9878 Brown Knolls Suite 659,0,Cash loans,M,N,Y,1,157500.0,755190.0,28894.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-11187,-2224,-3253.0,-3723,,1,1,1,1,0,0,Drivers,3.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 1,,0.3687189849837431,0.35895122857839673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-1175.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100086,Perry Lee,1934-03-01,Henryport,53098,58646 Kimberly Curve,0,Cash loans,F,N,Y,1,135000.0,675000.0,21775.5,675000.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.019101,-14264,-2492,-4327.0,-4517,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Self-employed,,0.5698732368655826,0.1986200451074864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1597.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,2.0
100087,Julie Hughes,1940-04-14,Bondchester,44256,12497 William Lights Suite 020,0,Cash loans,F,N,Y,1,202500.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003069,-17542,-2011,-1529.0,-988,,1,1,0,1,0,0,Cooking staff,3.0,3,3,FRIDAY,11,0,0,0,0,0,0,Self-employed,,0.5720641471414096,0.19182160241360605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-1230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100088,Lindsey Roberts,1965-06-17,New Daniel,22967,56165 Wall Valleys Apt. 879,0,Revolving loans,F,N,N,0,112500.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,-19467,-4066,-4623.0,-2975,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,School,,0.5851740300889305,0.4083588531230431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100089,Jessica Flynn,1933-09-27,Frederickhaven,05566,8648 Mark Skyway Apt. 540,0,Cash loans,M,N,Y,0,135000.0,337761.0,15781.5,256500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-9666,-2811,-4437.0,-2342,,1,1,0,1,1,0,Laborers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,,0.5500579930157645,0.5352762504724826,0.0722,0.0752,0.6508,0.6736,0.008,0.0,0.1379,0.1667,0.2083,0.0671,0.0664,0.0639,0.0039,0.0029,0.063,0.0653,0.0,0.6864,0.0081,0.0,0.1379,0.1667,0.2083,0.0581,0.0725,0.0555,0.0039,0.0031,0.0729,0.08,0.9762,0.6779999999999999,0.0081,0.0,0.1379,0.1667,0.2083,0.0659,0.0676,0.0701,0.0039,0.003,reg oper account,block of flats,0.0472,Panel,No,2.0,0.0,2.0,0.0,-92.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100093,Benjamin Marquez,1926-01-18,Lake Kevin,59503,158 Perez Viaduct,0,Cash loans,F,N,Y,1,94500.0,585000.0,28273.5,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-18253,-721,-1701.0,-1779,,1,1,0,1,1,0,Core staff,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,Postal,0.5927009939219194,0.4885999153777029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100094,Jeffrey Perez,1935-10-16,Jacobstad,88192,8309 Gray Plaza,0,Cash loans,F,N,Y,0,108000.0,113760.0,5301.0,90000.0,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.030755,-22935,365243,-12623.0,-3442,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.5827354769124312,0.4525335592581747,0.1474,0.0669,0.9578,,,0.0,0.3103,0.2083,,0.0663,,0.1648,,0.0427,0.1502,0.0694,0.9578,,,0.0,0.3103,0.2083,,0.0679,,0.1717,,0.0452,0.1489,0.0669,0.9578,,,0.0,0.3103,0.2083,,0.0675,,0.1678,,0.0436,,block of flats,0.1584,"Stone, brick",No,3.0,0.0,3.0,0.0,-260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100095,James Campos,2015-04-30,Williamsstad,42670,67200 Mark Ridge,0,Revolving loans,F,N,Y,2,67500.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-18693,-1434,-10255.0,-2241,,1,1,0,1,1,0,Sales staff,4.0,3,3,THURSDAY,8,0,0,0,0,0,0,Trade: type 7,0.5866975916234531,0.3045061145430549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100096,Jeremy Freeman,1956-10-27,East Emilybury,52416,124 Lisa Vista Suite 682,1,Cash loans,F,N,Y,0,81000.0,252000.0,14593.5,252000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-24794,365243,-5391.0,-4199,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.0239523667712844,0.7209441499436497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100097,April Elliott,1989-03-25,Lake Tina,24673,38305 Santiago Curve,0,Cash loans,M,Y,Y,0,157500.0,760225.5,30280.5,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-17527,-2442,-3500.0,-983,20.0,1,1,0,1,0,0,,2.0,2,2,THURSDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.3573422337147276,0.6446794549585961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-371.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
100098,Linda Snyder,1909-11-07,Anthonyview,78641,273 Emily Route,0,Revolving loans,M,Y,N,0,225000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-17390,-924,-7211.0,-907,1.0,1,1,0,1,0,0,Drivers,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Transport: type 3,,0.5970811533321667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-617.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100099,Cassandra Griffin,1935-03-21,Annetteside,01043,5319 Schroeder Viaduct,0,Cash loans,F,N,Y,0,360000.0,733315.5,41076.0,679500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.009175,-23032,365243,-9506.0,-793,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,12,1,0,0,0,0,0,XNA,,0.6605789818593445,0.3425288720742255,0.0454,0.0108,0.9742,,,0.0,0.1034,0.125,,0.0292,,0.036000000000000004,,0.0148,0.0462,0.0112,0.9742,,,0.0,0.1034,0.125,,0.0299,,0.0375,,0.0157,0.0458,0.0108,0.9742,,,0.0,0.1034,0.125,,0.0297,,0.0367,,0.0152,,block of flats,0.0315,"Stone, brick",No,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100100,Alec Crawford,2020-05-10,Patriciaside,55930,072 Walton Islands Apt. 530,0,Cash loans,M,Y,Y,2,202500.0,796396.5,38443.5,643500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008019,-15909,-1094,-3134.0,-4180,65.0,1,1,0,1,0,1,Managers,4.0,2,2,FRIDAY,17,0,0,0,0,1,1,Industry: type 11,0.4476751393608083,0.4957651407174961,0.8245949709919925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1876.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100101,Tina Foster,1977-05-02,Philipberg,74975,50932 Stewart Summit Suite 704,0,Cash loans,F,Y,Y,0,202500.0,343377.0,22072.5,283500.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.072508,-18138,-969,-7421.0,-1681,5.0,1,1,0,1,0,0,High skill tech staff,1.0,1,1,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 1,,0.7162122102538987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1585.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100102,Shannon Thompson,2018-03-14,Scottport,12398,78325 Teresa Port Apt. 445,0,Cash loans,F,N,N,1,126000.0,327024.0,10264.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.02461,-14321,-192,-6913.0,-5942,,1,1,0,1,1,0,Laborers,2.0,2,2,SUNDAY,13,0,0,0,0,0,0,Transport: type 4,0.4147940693543055,0.6611083077510267,0.4776491548517548,0.0041,,0.9722,0.6192,,,0.0345,0.0,0.0417,0.0144,0.0034,0.0048,0.0,0.0,0.0042,,0.9722,0.6341,,,0.0345,0.0,0.0417,0.0147,0.0037,0.005,0.0,0.0,0.0042,,0.9722,0.6243,,,0.0345,0.0,0.0417,0.0146,0.0034,0.0049,0.0,0.0,reg oper account,block of flats,0.0083,Others,No,1.0,0.0,1.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0
100103,Amy Morris MD,1981-05-16,Schmidttown,50122,8594 Soto Mountain,0,Cash loans,F,N,Y,0,72000.0,450000.0,16965.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-21112,-1694,-6057.0,-4013,,1,1,1,1,0,0,,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,School,,0.7180575365896832,0.511891801533151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100104,Christina Smith,1968-02-26,Port Tanya,05151,9089 Thomas Landing,0,Cash loans,F,N,Y,0,90000.0,547344.0,30690.0,472500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-18556,-862,-6769.0,-2045,,1,1,0,1,1,0,Waiters/barmen staff,2.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.7631370618175837,0.6446273721560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2591.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100105,Melissa Ramos,2002-12-07,Lake Nicholaston,15898,0535 Davis Walks,0,Cash loans,F,N,Y,0,193500.0,225000.0,23755.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19810,-8862,-4493.0,-3043,,1,1,1,1,1,0,Managers,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Government,0.765153942091246,0.25475995714691185,0.41184855592423975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1733.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
100108,Daniel Hernandez,1998-07-01,Huntstad,65378,014 Hernandez Harbors,0,Cash loans,F,N,Y,3,171000.0,545040.0,31288.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006629,-12780,-1415,-5146.0,-870,,1,1,1,1,1,0,Sales staff,5.0,2,2,WEDNESDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.7566679797246073,0.6413682574954046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-546.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100110,Anthony Dyer,1945-12-18,West Catherinemouth,77000,309 Mendoza Causeway Apt. 120,0,Cash loans,M,Y,Y,3,135000.0,373140.0,25065.0,337500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-10744,-741,-442.0,-2381,21.0,1,1,0,1,0,0,Laborers,5.0,2,2,WEDNESDAY,9,0,0,0,0,1,1,Housing,,0.6405493008893001,0.3280631605201915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
100111,Christopher Larson,1916-12-30,West James,54805,7042 Christine Pine,0,Cash loans,F,Y,N,1,112500.0,862560.0,27954.0,720000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.0228,-10485,-1249,-4628.0,-3110,17.0,1,1,0,1,0,0,Sales staff,3.0,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.5633231337420023,0.608604105963283,0.22888341670067305,0.2619,0.1186,0.9876,0.83,,0.32,0.2759,0.3333,0.375,0.0856,,0.2675,,0.1749,0.2668,0.1231,0.9876,0.8367,,0.3222,0.2759,0.3333,0.375,0.0876,,0.2787,,0.1852,0.2644,0.1186,0.9876,0.8323,,0.32,0.2759,0.3333,0.375,0.0871,,0.2723,,0.1786,reg oper account,block of flats,0.2576,"Stone, brick",No,1.0,0.0,1.0,0.0,-1234.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100112,Connie Wade,1931-06-12,Port Angela,31654,61846 Kristine Port,1,Cash loans,M,Y,Y,0,315000.0,953460.0,64107.0,900000.0,Family,Commercial associate,Incomplete higher,Single / not married,With parents,0.030755,-10199,-2015,-4802.0,-1038,2.0,1,1,0,1,0,0,,1.0,2,2,SUNDAY,13,0,0,0,0,1,1,Industry: type 4,,0.4323402118056743,0.07749854649006513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-591.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100113,Amanda Hoover,2013-03-15,New Anntown,30610,29527 Shelly Estates,0,Cash loans,M,Y,N,0,76500.0,135000.0,6696.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-15137,-7980,-9176.0,-4576,11.0,1,1,1,1,0,0,Low-skill Laborers,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Agriculture,0.4757617930038634,0.5930185238421518,0.7898803468924867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1981.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100114,Joshua Castro,2017-09-13,Everettchester,11231,5095 Joshua Light,0,Cash loans,F,N,Y,0,135000.0,284400.0,22599.0,225000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.030755,-10734,-693,-7913.0,-1362,,1,1,0,1,0,0,Laborers,1.0,2,2,MONDAY,14,0,0,0,1,1,0,Restaurant,0.3957242668511344,0.1549370735653434,0.2650494299443805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-227.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100115,Christine Adams,1976-08-19,Port Dillonville,29364,026 Juan Plains,0,Cash loans,F,N,N,0,90000.0,315000.0,14683.5,315000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.028663,-15371,-367,-3071.0,-4211,,1,1,1,1,1,0,,2.0,2,2,SUNDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.3343001962973505,,0.0247,0.0,0.9707,,,0.0,0.1034,0.0417,,0.0671,,0.0243,,0.0,0.0252,0.0,0.9707,,,0.0,0.1034,0.0417,,0.0686,,0.0253,,0.0,0.025,0.0,0.9707,,,0.0,0.1034,0.0417,,0.0682,,0.0248,,0.0,,block of flats,0.021,Block,No,0.0,0.0,0.0,0.0,-40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
100116,Billy Mcmahon,1999-10-12,Garnerstad,18654,828 Kelly Parkways Apt. 578,0,Cash loans,F,N,Y,0,243000.0,900000.0,32017.5,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-14751,-6737,-3390.0,-4788,,1,1,0,1,0,1,Core staff,2.0,2,1,THURSDAY,11,0,0,0,0,1,1,Kindergarten,0.6712718925800566,0.7002735745029195,0.07105512466873665,0.1474,0.4212,0.9975,0.966,,0.12,0.1034,0.375,0.375,0.0135,0.1059,0.18600000000000005,0.0656,0.1969,0.1502,0.4371,0.9975,0.9673,,0.1208,0.1034,0.375,0.375,0.0138,0.1157,0.1937,0.0661,0.2084,0.1489,0.4212,0.9975,0.9665,,0.12,0.1034,0.375,0.375,0.0138,0.1077,0.1893,0.066,0.201,reg oper spec account,block of flats,0.217,"Stone, brick",No,2.0,0.0,2.0,0.0,-1083.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
